timestamp,store_id,sku_id,predicted_demand,on_shelf_units,planogram_capacity_units,waste_units,waste_cost,forecast_hour_offset
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,1,11.98,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_305,6.0,76,76,20,213.2,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_306,7.0,70,80,9,82.35000000000001,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_402,8.0,61,61,10,117.69999999999999,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,1,9.83,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,91
2025-12-11 18:00:00,ST_RIYADH_STREET_01,SKU_503,4.0,47,60,2,12.9,91
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,5,30.150000000000002,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_102,5.0,37,99,2,11.02,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_103,5.0,9,112,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_302,7.0,49,49,16,178.24,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_304,6.0,69,69,17,130.39,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_305,7.0,65,65,17,179.52,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_306,5.0,6,40,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_502,6.0,49,91,0,0.0,92
2025-12-11 19:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_102,7.0,51,113,5,18.45,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_103,6.0,88,88,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,16,102.88,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,6,25.740000000000002,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_301,7.0,88,88,18,242.82,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_302,9.0,14,72,2,29.32,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_304,5.0,31,73,4,54.76,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_306,9.0,42,78,5,66.25,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_402,6.0,89,89,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_501,6.0,11,75,0,0.0,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,92
2025-12-11 19:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,7,32.97,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_201,7.0,46,93,10,64.9,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_202,8.0,76,83,10,45.9,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_301,6.0,51,75,5,55.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_302,7.0,15,53,2,19.46,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_304,5.0,6,46,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_401,7.0,54,114,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_501,5.0,36,98,1,7.61,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_502,6.0,109,109,7,45.080000000000005,92
2025-12-11 19:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_101,3.0,98,121,6,41.519999999999996,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_102,6.0,82,84,11,42.9,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_201,5.0,10,91,1,4.67,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_202,6.0,105,113,8,32.96,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,1,11.98,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_305,6.0,76,76,20,213.2,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_306,7.0,70,80,9,82.35000000000001,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_402,8.0,61,61,10,117.69999999999999,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,1,9.83,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,92
2025-12-11 19:00:00,ST_RIYADH_STREET_01,SKU_503,4.0,47,60,2,12.9,92
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,5,30.150000000000002,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_102,5.0,37,99,2,11.02,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_103,5.0,9,112,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_302,7.0,49,49,16,178.24,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_304,6.0,69,69,17,130.39,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_305,7.0,65,65,17,179.52,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_306,5.0,6,40,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_502,6.0,49,91,0,0.0,93
2025-12-11 20:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_102,7.0,51,113,5,18.45,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_103,6.0,88,88,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,16,102.88,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,6,25.740000000000002,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_301,7.0,88,88,18,242.82,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_302,9.0,14,72,2,29.32,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_304,5.0,31,73,4,54.76,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_306,8.0,42,78,5,66.25,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_402,6.0,89,89,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_501,6.0,11,75,0,0.0,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,93
2025-12-11 20:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_101,6.0,83,123,7,32.97,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_103,5.0,96,139,7,27.72,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_201,7.0,46,93,10,64.9,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_202,7.0,76,83,10,45.9,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_301,6.0,51,75,5,55.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_302,6.0,15,53,2,19.46,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_304,5.0,6,46,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_401,7.0,54,114,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_501,5.0,36,98,1,7.61,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_502,6.0,109,109,7,45.080000000000005,93
2025-12-11 20:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_101,4.0,98,121,6,41.519999999999996,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_102,6.0,82,84,11,42.9,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_201,5.0,10,91,1,4.67,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_202,6.0,105,113,8,32.96,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,1,11.98,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_305,6.0,76,76,20,213.2,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_306,6.0,70,80,9,82.35000000000001,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_402,7.0,61,61,10,117.69999999999999,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,1,9.83,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,93
2025-12-11 20:00:00,ST_RIYADH_STREET_01,SKU_503,4.0,47,60,2,12.9,93
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,5,30.150000000000002,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_102,5.0,37,99,2,11.02,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_103,5.0,9,112,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_302,7.0,49,49,16,178.24,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_304,6.0,69,69,17,130.39,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_305,7.0,65,65,17,179.52,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_306,5.0,6,40,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_502,6.0,49,91,0,0.0,94
2025-12-11 21:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_102,7.0,51,113,5,18.45,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_103,6.0,88,88,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,16,102.88,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,6,25.740000000000002,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_301,7.0,88,88,18,242.82,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_302,9.0,14,72,2,29.32,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_304,5.0,31,73,4,54.76,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_306,8.0,42,78,5,66.25,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_402,6.0,89,89,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_501,6.0,11,75,0,0.0,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,94
2025-12-11 21:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_101,6.0,83,123,7,32.97,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_103,5.0,96,139,7,27.72,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_201,7.0,46,93,10,64.9,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_202,7.0,76,83,10,45.9,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_301,6.0,51,75,5,55.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_302,6.0,15,53,2,19.46,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_304,5.0,6,46,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_401,7.0,54,114,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_501,5.0,36,98,1,7.61,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_502,6.0,109,109,7,45.080000000000005,94
2025-12-11 21:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_101,4.0,98,121,6,41.519999999999996,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_102,6.0,82,84,11,42.9,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_201,5.0,10,91,1,4.67,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_202,6.0,105,113,8,32.96,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,1,11.98,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_305,6.0,76,76,20,213.2,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_306,7.0,70,80,9,82.35000000000001,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_402,7.0,61,61,10,117.69999999999999,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,1,9.83,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,94
2025-12-11 21:00:00,ST_RIYADH_STREET_01,SKU_503,4.0,47,60,2,12.9,94
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,2,11.02,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_202,5.0,9,93,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_302,5.0,49,49,16,178.24,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_304,4.0,69,69,17,130.39,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_305,5.0,65,65,17,179.52,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_306,4.0,6,40,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,0,0.0,95
2025-12-11 22:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,5,18.45,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_201,2.0,137,137,16,102.88,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,6,25.740000000000002,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,18,242.82,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_302,7.0,14,72,2,29.32,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_304,4.0,31,73,4,54.76,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_306,7.0,42,78,5,66.25,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,0,0.0,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,95
2025-12-11 22:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_101,4.0,83,123,7,32.97,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_201,6.0,46,93,10,64.9,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_202,6.0,76,83,10,45.9,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_301,4.0,51,75,5,55.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_302,5.0,15,53,2,19.46,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_304,4.0,6,46,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_401,6.0,54,114,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_501,4.0,36,98,1,7.61,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,7,45.080000000000005,95
2025-12-11 22:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,6,41.519999999999996,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,11,42.9,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,1,4.67,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,8,32.96,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_304,4.0,15,86,1,11.98,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,20,213.2,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_306,5.0,70,80,9,82.35000000000001,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_402,6.0,61,61,10,117.69999999999999,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_501,5.0,64,90,1,9.83,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,95
2025-12-11 22:00:00,ST_RIYADH_STREET_01,SKU_503,3.0,47,60,2,12.9,95
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,2,11.02,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,0,0.0,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_202,5.0,9,93,0,0.0,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_302,6.0,49,49,16,178.24,96
2025-12-11 23:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,96
