timestamp,dc_id,sku_id,predicted_demand,opening_stock_units,expiring_within_24h_units,service_level_pct,forecast_hour_offset
2025-12-11 15:00:00,DC_DUBAI,SKU_305,12.0,0,0,80.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_306,13.0,183,0,100.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_401,12.0,117,2,100.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_402,13.0,519,4,100.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_501,14.0,98,1,100.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_502,13.0,617,4,100.0,88
2025-12-11 15:00:00,DC_DUBAI,SKU_503,12.0,550,1,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_101,14.0,213,1,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_102,14.0,704,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_103,13.0,0,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_201,12.0,3,2,87.5,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_202,18.0,0,1,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_301,12.0,0,2,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_302,15.0,501,5,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_303,12.0,29,4,87.5,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_304,12.0,84,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_305,13.0,455,2,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_306,14.0,0,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_401,18.0,178,2,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_402,13.0,470,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_501,14.0,481,0,100.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_502,13.0,0,1,75.0,88
2025-12-11 15:00:00,DC_JEDDAH,SKU_503,13.0,529,6,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_101,14.0,300,1,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_102,13.0,24,5,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_103,13.0,0,2,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_201,13.0,27,4,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_202,16.0,0,0,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_301,13.0,142,0,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_302,12.0,1,1,80.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_303,13.0,442,3,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_304,12.0,450,2,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_305,13.0,376,0,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_306,13.0,2,6,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_401,18.0,0,3,54.55,88
2025-12-11 15:00:00,DC_RIYADH,SKU_402,13.0,632,0,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_501,14.0,297,5,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_502,13.0,473,0,100.0,88
2025-12-11 15:00:00,DC_RIYADH,SKU_503,13.0,7,1,100.0,88
2025-12-11 16:00:00,DC_DAMMAM,SKU_101,13.0,0,2,53.85,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_102,14.0,6,0,91.67,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_103,15.0,601,9,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_201,18.0,116,4,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_202,19.0,248,0,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_301,14.0,722,0,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_302,14.0,1,0,60.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_303,13.0,465,2,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_304,16.0,0,0,66.67,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_305,15.0,440,3,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_306,13.0,8,1,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_401,22.0,0,0,60.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_402,16.0,2,4,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_501,17.0,5,0,78.57,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_502,17.0,121,0,100.0,89
2025-12-11 16:00:00,DC_DAMMAM,SKU_503,14.0,402,1,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_101,13.0,496,0,92.86,89
2025-12-11 16:00:00,DC_DUBAI,SKU_102,14.0,0,4,43.75,89
2025-12-11 16:00:00,DC_DUBAI,SKU_103,16.0,198,0,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_201,15.0,0,2,60.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_202,17.0,0,7,81.82,89
2025-12-11 16:00:00,DC_DUBAI,SKU_301,16.0,585,3,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_302,16.0,1,1,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_303,12.0,3,2,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_304,16.0,472,2,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_305,14.0,0,0,80.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_306,16.0,183,0,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_401,13.0,117,2,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_402,16.0,519,4,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_501,16.0,98,1,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_502,16.0,617,4,100.0,89
2025-12-11 16:00:00,DC_DUBAI,SKU_503,13.0,550,1,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_101,14.0,213,1,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_102,14.0,704,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_103,14.0,0,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_201,14.0,3,2,87.5,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_202,20.0,0,1,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_301,12.0,0,2,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_302,19.0,501,5,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_303,12.0,29,4,87.5,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_304,13.0,84,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_305,16.0,455,2,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_306,17.0,0,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_401,21.0,178,2,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_402,16.0,470,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_501,16.0,481,0,100.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_502,14.0,0,1,75.0,89
2025-12-11 16:00:00,DC_JEDDAH,SKU_503,15.0,529,6,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_101,15.0,300,1,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_102,14.0,24,5,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_103,15.0,0,2,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_201,15.0,27,4,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_202,19.0,0,0,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_301,15.0,142,0,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_302,14.0,1,1,80.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_303,15.0,442,3,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_304,13.0,450,2,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_305,16.0,376,0,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_306,16.0,2,6,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_401,22.0,0,3,54.55,89
2025-12-11 16:00:00,DC_RIYADH,SKU_402,17.0,632,0,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_501,16.0,297,5,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_502,14.0,473,0,100.0,89
2025-12-11 16:00:00,DC_RIYADH,SKU_503,14.0,7,1,100.0,89
2025-12-11 17:00:00,DC_DAMMAM,SKU_101,16.0,0,2,53.85,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_102,16.0,6,0,91.67,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_103,17.0,601,9,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_201,18.0,116,4,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_202,22.0,248,0,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_301,16.0,722,0,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_302,17.0,1,0,60.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_303,18.0,465,2,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_304,16.0,0,0,66.67,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_305,17.0,440,3,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_306,17.0,8,1,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_401,26.0,0,0,60.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_402,17.0,2,4,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_501,18.0,5,0,78.57,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_502,18.0,121,0,100.0,90
2025-12-11 17:00:00,DC_DAMMAM,SKU_503,18.0,402,1,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_101,18.0,496,0,92.86,90
2025-12-11 17:00:00,DC_DUBAI,SKU_102,15.0,0,4,43.75,90
2025-12-11 17:00:00,DC_DUBAI,SKU_103,17.0,198,0,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_201,16.0,0,2,60.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_202,18.0,0,7,81.82,90
2025-12-11 17:00:00,DC_DUBAI,SKU_301,17.0,585,3,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_302,17.0,1,1,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_303,15.0,3,2,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_304,17.0,472,2,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_305,18.0,0,0,80.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_306,17.0,183,0,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_401,17.0,117,2,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_402,18.0,519,4,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_501,18.0,98,1,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_502,17.0,617,4,100.0,90
2025-12-11 17:00:00,DC_DUBAI,SKU_503,17.0,550,1,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_101,17.0,213,1,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_102,16.0,704,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_103,17.0,0,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_201,18.0,3,2,87.5,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_202,21.0,0,1,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_301,14.0,0,2,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_302,20.0,501,5,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_303,14.0,29,4,87.5,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_304,17.0,84,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_305,17.0,455,2,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_306,17.0,0,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_401,24.0,178,2,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_402,16.0,470,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_501,18.0,481,0,100.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_502,15.0,0,1,75.0,90
2025-12-11 17:00:00,DC_JEDDAH,SKU_503,17.0,529,6,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_101,18.0,300,1,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_102,16.0,24,5,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_103,17.0,0,2,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_201,17.0,27,4,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_202,19.0,0,0,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_301,17.0,142,0,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_302,17.0,1,1,80.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_303,17.0,442,3,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_304,17.0,450,2,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_305,17.0,376,0,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_306,17.0,2,6,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_401,25.0,0,3,54.55,90
2025-12-11 17:00:00,DC_RIYADH,SKU_402,19.0,632,0,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_501,18.0,297,5,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_502,17.0,473,0,100.0,90
2025-12-11 17:00:00,DC_RIYADH,SKU_503,16.0,7,1,100.0,90
2025-12-11 18:00:00,DC_DAMMAM,SKU_101,15.0,0,2,53.85,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_102,16.0,6,0,91.67,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_103,17.0,601,9,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_201,17.0,116,4,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_202,25.0,248,0,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_301,15.0,722,0,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_302,17.0,1,0,60.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_303,18.0,465,2,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_304,16.0,0,0,66.67,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_305,17.0,440,3,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_306,18.0,8,1,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_401,27.0,0,0,60.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_402,18.0,2,4,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_501,18.0,5,0,78.57,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_502,18.0,121,0,100.0,91
2025-12-11 18:00:00,DC_DAMMAM,SKU_503,18.0,402,1,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_101,16.0,496,0,92.86,91
2025-12-11 18:00:00,DC_DUBAI,SKU_102,14.0,0,4,43.75,91
2025-12-11 18:00:00,DC_DUBAI,SKU_103,16.0,198,0,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_201,15.0,0,2,60.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_202,17.0,0,7,81.82,91
2025-12-11 18:00:00,DC_DUBAI,SKU_301,18.0,585,3,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_302,17.0,1,1,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_303,16.0,3,2,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_304,18.0,472,2,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_305,18.0,0,0,80.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_306,18.0,183,0,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_401,18.0,117,2,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_402,18.0,519,4,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_501,18.0,98,1,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_502,17.0,617,4,100.0,91
2025-12-11 18:00:00,DC_DUBAI,SKU_503,17.0,550,1,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_101,17.0,213,1,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_102,16.0,704,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_103,16.0,0,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_201,18.0,3,2,87.5,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_202,22.0,0,1,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_301,16.0,0,2,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_302,21.0,501,5,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_303,16.0,29,4,87.5,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_304,18.0,84,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_305,17.0,455,2,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_306,17.0,0,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_401,24.0,178,2,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_402,16.0,470,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_501,18.0,481,0,100.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_502,15.0,0,1,75.0,91
2025-12-11 18:00:00,DC_JEDDAH,SKU_503,17.0,529,6,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_101,17.0,300,1,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_102,16.0,24,5,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_103,16.0,0,2,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_201,16.0,27,4,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_202,19.0,0,0,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_301,17.0,142,0,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_302,17.0,1,1,80.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_303,17.0,442,3,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_304,18.0,450,2,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_305,18.0,376,0,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_306,18.0,2,6,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_401,26.0,0,3,54.55,91
2025-12-11 18:00:00,DC_RIYADH,SKU_402,21.0,632,0,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_501,18.0,297,5,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_502,16.0,473,0,100.0,91
2025-12-11 18:00:00,DC_RIYADH,SKU_503,16.0,7,1,100.0,91
2025-12-11 19:00:00,DC_DAMMAM,SKU_101,15.0,0,2,53.85,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_102,16.0,6,0,91.67,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_103,17.0,601,9,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_201,17.0,116,4,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_202,27.0,248,0,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_301,15.0,722,0,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_302,17.0,1,0,60.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_303,18.0,465,2,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_304,16.0,0,0,66.67,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_305,17.0,440,3,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_306,18.0,8,1,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_401,29.0,0,0,60.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_402,18.0,2,4,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_501,18.0,5,0,78.57,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_502,18.0,121,0,100.0,92
2025-12-11 19:00:00,DC_DAMMAM,SKU_503,18.0,402,1,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_101,16.0,496,0,92.86,92
2025-12-11 19:00:00,DC_DUBAI,SKU_102,15.0,0,4,43.75,92
2025-12-11 19:00:00,DC_DUBAI,SKU_103,16.0,198,0,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_201,15.0,0,2,60.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_202,17.0,0,7,81.82,92
2025-12-11 19:00:00,DC_DUBAI,SKU_301,18.0,585,3,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_302,17.0,1,1,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_303,16.0,3,2,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_304,18.0,472,2,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_305,18.0,0,0,80.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_306,18.0,183,0,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_401,18.0,117,2,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_402,18.0,519,4,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_501,18.0,98,1,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_502,17.0,617,4,100.0,92
2025-12-11 19:00:00,DC_DUBAI,SKU_503,17.0,550,1,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_101,17.0,213,1,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_102,16.0,704,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_103,16.0,0,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_201,18.0,3,2,87.5,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_202,23.0,0,1,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_301,16.0,0,2,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_302,22.0,501,5,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_303,15.0,29,4,87.5,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_304,18.0,84,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_305,17.0,455,2,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_306,17.0,0,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_401,24.0,178,2,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_402,16.0,470,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_501,18.0,481,0,100.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_502,15.0,0,1,75.0,92
2025-12-11 19:00:00,DC_JEDDAH,SKU_503,17.0,529,6,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_101,17.0,300,1,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_102,16.0,24,5,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_103,16.0,0,2,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_201,16.0,27,4,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_202,19.0,0,0,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_301,17.0,142,0,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_302,17.0,1,1,80.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_303,17.0,442,3,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_304,18.0,450,2,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_305,18.0,376,0,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_306,18.0,2,6,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_401,26.0,0,3,54.55,92
2025-12-11 19:00:00,DC_RIYADH,SKU_402,25.0,632,0,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_501,18.0,297,5,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_502,16.0,473,0,100.0,92
2025-12-11 19:00:00,DC_RIYADH,SKU_503,16.0,7,1,100.0,92
2025-12-11 20:00:00,DC_DAMMAM,SKU_101,15.0,0,2,53.85,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_102,16.0,6,0,91.67,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_103,17.0,601,9,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_201,17.0,116,4,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_202,27.0,248,0,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_301,15.0,722,0,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_302,17.0,1,0,60.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_303,18.0,465,2,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_304,16.0,0,0,66.67,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_305,17.0,440,3,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_306,18.0,8,1,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_401,30.0,0,0,60.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_402,18.0,2,4,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_501,18.0,5,0,78.57,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_502,18.0,121,0,100.0,93
2025-12-11 20:00:00,DC_DAMMAM,SKU_503,18.0,402,1,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_101,15.0,496,0,92.86,93
2025-12-11 20:00:00,DC_DUBAI,SKU_102,14.0,0,4,43.75,93
2025-12-11 20:00:00,DC_DUBAI,SKU_103,16.0,198,0,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_201,15.0,0,2,60.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_202,17.0,0,7,81.82,93
2025-12-11 20:00:00,DC_DUBAI,SKU_301,18.0,585,3,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_302,17.0,1,1,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_303,16.0,3,2,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_304,18.0,472,2,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_305,18.0,0,0,80.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_306,18.0,183,0,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_401,18.0,117,2,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_402,18.0,519,4,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_501,18.0,98,1,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_502,17.0,617,4,100.0,93
2025-12-11 20:00:00,DC_DUBAI,SKU_503,17.0,550,1,100.0,93
2025-12-11 20:00:00,DC_JEDDAH,SKU_101,17.0,213,1,100.0,93
